2.268,10.628,1.142,5,
2.106,11.175,1.005,5,
1.918,11.882,0.796,5,
1.787,12.622,0.593,5,
1.539,13.357,0.272,5,
1.303,13.253,0.204,5,
1.816,12.88,0.587,5,
2.246,12.571,1.034,5,
2.719,12.398,1.414,6,
3.119,12.287,1.644,5,
3.505,12.154,1.944,5,
3.832,12.146,2.025,5,
4.081,12.134,2.219,5,
4.263,12.144,2.269,5,
4.421,12.022,2.231,5,
4.554,11.992,2.232,5,
4.606,11.892,2.181,5,
4.667,11.847,2.127,5,
4.731,11.78,2.075,5,
4.667,11.676,2.032,5,
4.56,11.556,1.984,5,
4.432,11.427,2.013,5,
4.273,11.307,1.939,5,
4.086,11.201,1.84,5,
3.916,11.075,1.841,5,
3.706,10.882,1.824,5,
3.517,10.668,1.727,5,
3.289,10.453,1.554,5,
3.066,10.192,1.406,5,
2.825,9.931,1.205,5,
2.672,9.68,1.008,5,
2.532,9.489,0.767,5,
2.402,9.324,0.513,5,
2.343,9.17,0.303,5,
2.27,9.076,0.024,5,
1.237,9.901,0.009,5,
1.23,9.883,0.162,5,
1.196,9.935,0.223,5,
1.163,10.051,0.225,6,
1.212,10.193,0.344,5,
1.299,10.399,0.49,5,
1.48,10.624,0.53,5,
1.683,10.837,0.574,5,
1.971,11.105,0.643,5,
2.227,11.404,0.828,5,
2.587,11.693,1.004,5,
2.971,12.024,1.287,5,
3.406,12.324,1.417,5,
3.933,12.664,1.508,5,
4.517,12.939,1.813,5,
5.035,13.08,2.105,5,
5.624,13.092,2.439,5,
6.179,13.004,2.778,5,
6.673,12.761,3.179,5,
7.085,12.363,3.545,5,
7.478,11.791,3.892,5,
7.813,11.095,4.436,5,
8.102,10.311,4.838,5,
8.329,9.575,5.282,5,
8.442,8.845,5.627,5,
8.497,8.107,5.929,5,
8.447,7.561,6.125,5,
8.259,7.051,6.194,5,
7.913,6.724,6.214,5,
7.476,6.512,6.085,5,
6.92,6.413,5.945,5,
6.297,6.415,5.824,6,
5.627,6.508,5.829,5,
4.976,6.688,5.799,5,
4.374,6.888,5.82,5,
3.668,7.092,5.856,5,
2.983,7.317,5.806,5,
2.317,7.496,5.656,5,
1.692,7.666,5.454,5,
1.116,7.784,5.227,5,
0.508,7.856,4.929,5,
0.122,7.95,4.685,5,
0.692,8.035,4.553,5,
1.23,8.118,4.474,5,
1.789,8.182,4.477,5,
2.361,8.262,4.599,5,
2.89,8.312,4.727,5,
3.304,8.303,4.834,5,
3.591,8.211,4.968,5,
3.833,8.07,5.117,5,
4.033,7.922,5.162,5,
4.206,7.85,5.061,5,
4.316,7.746,4.986,5,
4.382,7.687,4.935,5,
4.383,7.648,4.88,5,
4.365,7.548,4.704,5,
4.315,7.497,4.533,5,
4.221,7.392,4.428,5,
4.054,7.312,4.167,5,
3.912,7.285,3.951,5,
3.749,7.235,3.75,6,
3.577,7.247,3.537,5,
3.35,7.245,3.429,5,
3.135,7.192,3.317,5,
2.886,7.184,3.281,5,
2.63,7.143,3.321,5,
2.377,7.106,3.219,5,
2.179,6.959,3.248,5,
1.99,6.816,3.29,5,
1.758,6.683,3.123,5,
1.546,6.549,3.177,5,
1.382,6.398,3.043,5,
1.138,6.312,2.975,5,
0.956,6.293,2.895,5,
0.749,6.284,2.724,5,
0.559,6.359,2.627,5,
0.371,6.401,2.437,5,
0.158,6.428,2.403,5,
0.05,6.49,2.255,5,
0.061,6.536,2.211,5,
0.17,6.557,2.163,5,
0.225,6.555,2.147,5,
0.244,6.583,2.111,5,
0.286,6.555,2.138,5,
0.28,6.573,2.199,5,
0.304,6.623,2.202,5,
0.246,6.632,2.252,5,
0.144,6.653,2.29,5,
0.036,6.709,2.296,6,
0.056,6.795,2.271,5,
0.178,6.906,2.278,5,
0.314,7.043,2.24,5,
0.474,7.186,2.288,5,
0.633,7.35,2.305,5,
0.784,7.542,2.25,5,
0.919,7.696,2.277,5,
1.083,7.807,2.215,5,
1.258,7.898,2.203,5,
1.415,7.959,2.231,5,
1.573,7.999,2.194,5,
1.728,8.056,2.143,5,
1.852,8.108,2.101,5,
1.98,8.121,2.066,5,
2.066,8.139,2.018,5,
2.226,8.169,1.894,5,
2.334,8.174,1.812,5,
2.473,8.128,1.684,5,
2.599,8.098,1.6,5,
2.738,8.038,1.482,5,
2.872,7.975,1.419,5,
3.011,7.856,1.306,5,
3.155,7.75,1.239,5,
3.424,7.674,1.11,5,
3.781,7.638,0.948,5,
4.246,7.732,0.676,5,
4.741,7.961,0.315,5,
4.503,14.046,0.402,5,
4.325,13.915,0.985,5,
4.13,13.721,1.424,5,
3.919,13.53,1.747,5,
3.631,13.237,2.115,5,
3.283,12.905,2.397,5,
2.853,12.467,2.615,5,
2.299,11.913,2.844,5,
1.731,11.354,3.019,5,
1.147,10.756,3.127,5,
0.485,10.145,3.293,5,
0.158,9.49,3.433,5,
0.731,8.851,3.528,5,
1.261,8.135,3.686,5,
1.723,7.383,3.815,5,
2.035,6.608,3.915,6,
2.332,5.816,4.022,5,
2.531,5.079,4.049,5,
2.597,4.403,4.01,5,
2.526,3.872,3.861,5,
2.311,3.497,3.649,5,
2.034,3.265,3.506,5,
1.752,3.139,3.406,5,
1.541,3.12,3.292,5,
1.336,3.301,3.225,5,
1.109,3.55,3.243,5,
0.793,3.905,3.199,5,
0.364,4.326,3.167,5,
0.088,4.767,3.126,5,
0.501,5.258,3.293,5,
0.895,5.713,3.498,5,
1.171,6.184,3.882,5,
1.309,6.651,4.256,5,
1.353,7.052,4.737,5,
1.329,7.478,5.209,5,
1.211,7.869,5.589,5,
0.999,8.281,5.908,5,
0.696,8.701,6.1,5,
0.39,9.169,6.277,5,
0.001,9.708,6.304,5,
0.294,10.377,6.348,5,
0.677,11.115,6.376,5,
1.161,11.904,6.306,5,
1.713,12.65,6.236,6,
2.326,13.318,6.04,5,
2.94,13.808,5.687,5,
3.631,14.059,5.371,5,
4.177,13.993,4.904,5,
4.664,13.508,4.535,5,
4.981,12.765,4.397,5,
5.054,11.901,4.35,5,
4.845,11.002,4.558,5,
4.258,10.143,4.818,5,
3.584,9.313,5.258,5,
2.941,8.526,5.611,5,
2.227,7.855,6.009,5,
1.474,7.321,6.35,5,
0.706,6.936,6.606,5,
0.034,6.687,6.715,5,
0.592,6.624,6.607,5,
1.195,6.712,6.497,5,
1.704,6.91,6.41,5,
2.064,7.17,6.28,5,
2.374,7.546,6.164,5,
2.581,7.965,6.06,5,
2.74,8.346,6.017,5,
2.861,8.669,5.929,5,
2.939,8.9,5.783,5,
2.969,9.069,5.654,5,
2.967,9.162,5.572,5,
2.97,9.187,5.526,5,
3.001,9.135,5.483,6,
3.129,9.089,5.43,5,
3.288,9.044,5.312,5,
3.498,9.01,5.249,5,
3.74,9.035,5.158,5,
4.001,9.016,5.038,5,
4.176,9.046,4.848,5,
4.274,9.092,4.692,5,
4.261,9.149,4.476,5,
4.184,9.187,4.261,5,
4.012,9.26,4.004,5,
3.807,9.31,3.73,5,
3.555,9.339,3.475,5,
3.265,9.395,3.371,5,
2.978,9.426,3.126,5,
2.621,9.404,2.917,5,
2.329,9.407,2.863,5,
2.002,9.379,2.829,5,
1.677,9.359,2.827,5,
1.411,9.307,2.818,5,
1.145,9.282,2.847,5,
0.879,9.243,2.891,5,
0.551,9.217,2.927,5,
0.313,9.182,2.812,5,
0.007,9.064,2.8,5,
0.302,9.044,2.679,5,
0.585,9.046,2.674,5,
0.905,9.0,2.588,5,
1.209,8.932,2.461,6,
1.498,8.858,2.342,5,
1.767,8.731,2.223,5,
1.969,8.596,2.085,5,
2.195,8.484,1.897,5,
2.379,8.343,1.798,5,
2.561,8.122,1.716,5,
2.651,7.917,1.678,5,
2.694,7.665,1.549,5,
2.694,7.38,1.517,5,
2.638,7.119,1.406,5,
2.563,6.944,1.291,5,
2.543,6.774,1.119,5,
2.524,6.649,0.93,5,
2.506,6.579,0.706,5,
2.479,6.563,0.497,5,
2.456,6.552,0.331,5,
2.441,6.513,0.163,5,
2.468,6.402,0.026,5,
2.059,16.861,0.044,5,
1.841,16.734,0.146,5,
1.599,16.638,0.289,5,
1.396,16.525,0.336,5,
1.163,16.447,0.371,5,
1.104,16.389,0.32,5,
0.965,16.307,0.211,6,
0.078,7.141,0.206,5,
0.246,6.854,0.558,5,
0.365,6.619,0.877,5,
0.516,6.418,1.287,5,
0.736,6.2,1.577,5,
1.048,5.965,1.872,5,
1.264,5.851,2.134,5,
1.464,5.696,2.342,5,
1.623,5.474,2.552,5,
1.765,5.132,2.74,5,
1.829,4.856,3.031,5,
1.916,4.487,3.4,5,
1.97,4.181,3.665,5,
2.034,3.873,3.803,5,
2.118,3.553,4.004,5,
2.243,3.293,4.235,5,
2.449,3.062,4.589,5,
2.671,2.808,4.846,5,
2.913,2.576,5.069,6,
3.219,2.426,5.168,5,
3.519,2.288,5.227,5,
3.774,2.218,5.281,5,
3.995,2.217,5.303,5,
4.235,2.231,5.271,5,
4.625,2.25,5.231,5,
4.981,2.196,5.188,5,
5.351,2.115,5.1,5,
5.702,1.997,5.045,5,
5.984,1.907,5.108,5,
6.146,1.882,5.153,5,
6.285,1.86,5.181,5,
6.368,1.78,5.313,5,
6.322,1.699,5.416,5,
6.221,1.633,5.456,5,
6.076,1.526,5.584,5,
5.94,1.378,5.751,5,
5.82,1.218,5.898,5,
5.74,1.127,5.977,5,
5.648,1.134,5.982,5,
5.561,1.187,5.972,5,
5.505,1.291,5.979,5,
5.442,1.303,5.976,5,
5.386,1.249,5.96,5,
5.386,1.171,5.913,5,
5.451,1.048,5.882,5,
5.589,0.995,5.755,5,
5.822,1.051,5.696,6,
6.098,1.14,5.744,5,
6.351,1.09,5.906,5,
6.639,0.919,5.92,5,
6.914,0.826,5.59,5,
7.159,0.612,5.137,5,
7.332,0.35,4.695,5,
7.437,0.283,4.156,5,
7.326,0.301,3.598,5,
7.106,0.455,3.15,5,
6.836,0.625,3.109,5,
6.648,0.716,3.233,5,
6.5,0.632,3.464,5,
6.364,0.496,3.774,5,
6.256,0.341,4.036,5,
6.181,0.09,4.374,5,
9.619,0.108,0.961,5,
9.26,0.567,1.526,5,
9.049,0.82,2.116,5,
8.856,0.961,2.676,5,
8.71,0.992,3.099,5,
8.497,0.972,3.451,5,
8.231,0.869,3.941,5,
7.961,0.717,4.479,5,
7.733,0.467,4.871,5,
7.517,0.163,5.154,5,
5.812,0.189,5.142,5,
5.722,0.431,5.144,5,
5.688,0.671,5.223,5,
5.705,0.896,5.289,5,
5.769,1.08,5.336,5,
5.826,1.225,5.459,5,
5.869,1.37,5.555,5,
5.937,1.509,5.645,5,
6.03,1.626,5.615,5,
6.121,1.706,5.598,5,
6.248,1.758,5.608,5,
6.377,1.831,5.483,5,
6.543,1.935,5.406,5,
6.743,2.043,5.382,5,
6.914,2.205,5.354,5,
7.085,2.393,5.293,5,
7.175,2.644,5.301,5,
7.31,2.894,5.437,5,
7.453,3.094,5.488,5,
7.569,3.291,5.52,5,
7.648,3.468,5.395,5,
7.676,3.565,5.505,6,
7.748,3.555,5.546,5,
7.738,3.519,5.473,5,
7.706,3.433,5.563,5,
7.617,3.248,5.532,5,
7.52,3.111,5.447,5,
7.424,2.865,5.347,5,
7.292,2.643,5.39,5,
7.098,2.423,5.45,5,
6.881,2.236,5.551,5,
6.663,2.042,5.656,5,
6.421,1.959,5.801,5,
6.129,1.869,5.931,5,
5.81,1.903,5.944,5,
5.443,1.978,5.926,5,
5.154,2.215,5.828,5,
4.859,2.568,5.807,5,
4.597,2.984,5.856,5,
4.415,3.452,5.972,5,
4.277,3.852,6.036,5,
4.222,4.205,6.191,5,
4.311,4.436,6.376,5,
4.419,4.557,6.579,5,
4.639,4.552,6.732,5,
4.884,4.434,6.788,5,
5.066,4.252,6.75,5,
5.211,4.063,6.704,5,
5.388,3.873,6.562,5,
5.553,3.721,6.339,6,
5.703,3.631,6.043,5,
5.856,3.596,5.758,5,
5.989,3.613,5.468,5,
6.114,3.626,5.173,5,
6.226,3.648,4.909,5,
6.281,3.767,4.639,5,
6.241,3.932,4.417,5,
6.224,4.189,4.234,5,
6.213,4.53,4.105,5,
6.16,4.808,4.14,5,
6.128,5.09,4.192,5,
6.072,5.36,4.306,5,
6.04,5.595,4.509,5,
6.012,5.803,4.701,5,
6.01,5.87,4.991,5,
6.019,5.835,5.091,5,
6.023,5.766,5.196,5,
5.997,5.723,5.162,5,
5.988,5.656,5.074,5,
6.049,5.592,5.024,5,
6.126,5.613,5.002,5,
6.228,5.699,4.839,5,
6.379,5.897,4.871,5,
6.509,6.101,4.663,5,
6.607,6.412,4.627,5,
6.825,6.712,4.591,5,
7.046,6.957,4.716,5,
7.194,7.187,4.697,6,
7.346,7.414,4.85,5,
7.453,7.59,4.979,5,
7.631,7.785,5.237,5,
7.653,7.935,5.313,5,
7.732,7.982,5.441,5,
7.733,7.931,5.436,5,
7.665,7.854,5.451,5,
7.551,7.723,5.41,5,
7.394,7.576,5.212,5,
7.11,7.443,5.085,5,
6.901,7.423,4.836,5,
6.712,7.431,4.645,5,
6.538,7.529,4.54,5,
6.372,7.784,4.548,5,
6.214,8.113,4.557,5,
6.115,8.483,4.649,5,
6.081,8.803,4.787,5,
6.036,9.037,4.901,5,
5.968,9.136,4.944,5,
5.853,9.112,4.892,5,
5.749,9.069,4.714,5,
5.68,9.058,4.449,5,
5.689,9.056,4.239,5,
5.743,9.066,4.216,5,
5.766,9.102,4.309,5,
5.733,9.086,4.461,5,
5.615,9.029,4.64,5,
5.427,8.969,4.818,5,
5.206,8.877,4.91,6,
4.988,8.742,4.963,5,
4.829,8.619,4.913,5,
4.659,8.521,4.713,5,
4.532,8.444,4.464,5,
4.391,8.35,4.224,5,
4.165,8.361,3.942,5,
3.909,8.368,3.713,5,
3.807,8.403,3.613,5,
3.624,8.488,3.617,5,
3.517,8.592,3.561,5,
3.634,8.752,3.732,5,
4.044,8.858,3.733,5,
4.768,9.022,3.71,5,
5.539,9.268,3.396,5,
6.389,9.474,2.974,5,
7.022,9.676,2.418,5,
7.331,9.799,1.995,5,
7.37,9.794,1.642,5,
7.074,9.702,1.396,5,
6.726,9.412,1.472,5,
6.177,9.165,1.718,5,
5.592,8.793,2.145,5,
5.02,8.446,2.632,5,
4.449,8.149,3.215,5,
3.923,8.005,3.684,5,
3.403,7.859,4.013,5,
2.938,7.781,4.367,5,
2.539,7.762,4.588,6,
2.345,7.671,4.881,5,
2.201,7.525,4.984,5,
2.278,7.372,5.028,5,
2.615,7.242,4.915,5,
3.079,7.097,4.691,5,
3.665,6.957,4.408,5,
4.249,6.779,4.0,5,
4.78,6.655,3.688,5,
5.168,6.596,3.451,5,
5.35,6.62,3.194,5,
5.365,6.681,3.052,5,
5.195,6.871,2.784,5,
4.906,7.174,2.551,5,
4.584,7.55,2.573,5,
4.158,7.972,2.707,5,
3.612,8.363,2.853,5,
2.98,8.708,2.949,5,
2.372,9.051,3.011,5,
1.79,9.376,3.024,5,
1.253,9.616,3.045,5,
0.799,9.789,3.146,5,
0.47,9.887,3.206,5,
0.172,9.908,3.32,5,
0.025,9.894,3.455,5,
0.116,9.911,3.649,5,
0.259,9.838,3.738,5,
0.244,9.725,3.669,5,
0.282,9.702,3.582,6,
0.324,9.764,3.508,5,
0.489,9.889,3.424,5,
0.627,10.092,3.366,5,
0.751,10.358,3.273,5,
0.933,10.648,3.119,5,
1.162,10.833,3.094,5,
1.412,10.882,2.973,5,
1.565,10.828,2.767,5,
1.632,10.752,2.514,5,
1.677,10.749,2.366,5,
1.628,10.763,2.296,5,
1.474,10.712,2.326,5,
1.396,10.721,2.476,5,
1.276,10.633,2.512,5,
1.186,10.552,2.386,5,
1.088,10.494,2.43,5,
0.955,10.391,2.331,5,
0.84,10.175,2.261,5,
0.64,9.995,2.155,5,
0.424,9.708,2.078,5,
0.283,9.436,2.078,5,
0.045,9.159,2.153,5,
0.113,8.938,2.116,5,
0.354,8.753,2.252,5,
0.593,8.623,2.276,5,
0.818,8.463,2.317,5,
1.085,8.298,2.396,5,
1.397,8.046,2.48,6,
1.758,7.759,2.471,5,
2.038,7.543,2.411,5,
2.343,7.286,2.271,5,
2.598,7.131,2.155,5,
2.798,7.069,1.883,5,
2.944,7.094,1.543,5,
3.023,7.222,1.206,5,
3.065,7.46,0.887,5,
3.056,7.746,0.636,5,
3.038,8.001,0.399,5,
2.984,8.232,0.247,5,
2.891,8.43,0.209,5,
2.783,8.567,0.141,5,
2.667,8.64,0.154,5,
2.562,8.647,0.197,5,
2.436,8.62,0.193,5,
2.35,8.585,0.246,5,
2.304,8.509,0.365,5,
2.187,8.53,0.376,5,
2.114,8.617,0.359,5,
2.082,8.753,0.374,5,
1.993,9.047,0.532,5,
1.835,9.436,0.64,5,
1.699,9.783,0.775,5,
1.559,10.008,0.946,5,
1.385,10.193,1.1,5,
1.158,10.281,1.346,5,
0.948,10.31,1.523,5,
0.704,10.297,1.736,6,
0.528,10.243,1.833,5,
0.365,10.209,1.918,5,
0.325,10.123,1.992,5,
0.333,10.05,2.007,5,
0.407,10.178,1.973,5,
0.512,10.258,1.929,5,
0.641,10.182,2.007,5,
0.891,9.903,1.91,5,
1.166,9.695,1.763,5,
1.319,9.545,1.517,5,
1.401,9.408,1.29,5,
1.464,9.378,1.031,5,
1.531,9.57,0.658,5,
1.599,9.944,0.229,5,
0.505,9.834,0.087,5,
0.853,9.763,0.723,5,
1.163,9.688,1.29,5,
1.436,9.604,1.835,5,
1.625,9.543,2.238,5,
1.734,9.538,2.628,5,
1.846,9.49,3.0,5,
1.823,9.497,3.24,5,
1.732,9.495,3.319,5,
1.529,9.508,3.257,6,
1.214,9.519,3.137,5,
0.801,9.575,3.056,5,
0.336,9.676,2.82,5,
0.095,9.872,2.476,5,
0.575,10.214,2.092,5,
1.124,10.556,1.789,5,
1.73,10.787,1.405,5,
2.301,10.943,0.969,5,
2.851,11.014,0.601,5,
3.504,10.989,0.267,5,
5.824,5.589,0.064,6,
5.565,5.585,0.314,5,
5.276,5.552,0.545,5,
4.942,5.521,0.754,5,
4.58,5.449,1.032,5,
4.175,5.393,1.251,5,
3.748,5.429,1.479,5,
3.379,5.524,1.66,5,
3.033,5.766,1.864,5,
2.736,6.032,2.068,5,
2.539,6.375,2.388,5,
2.35,6.713,2.578,5,
2.297,7.034,2.577,5,
2.317,7.3,2.523,5,
2.456,7.502,2.447,5,
2.64,7.689,2.323,5,
2.9,7.775,2.251,5,
3.174,7.724,1.979,5,
3.425,7.572,1.758,5,
3.714,7.454,1.479,5,
3.989,7.316,1.22,5,
4.233,7.22,1.123,5,
4.429,7.187,0.989,5,
4.558,7.157,0.924,5,
4.64,7.178,0.933,5,
4.658,7.259,0.887,5,
4.611,7.351,0.839,5,
4.516,7.458,0.77,5,
4.424,7.568,0.548,5,
4.326,7.666,0.37,6,
4.259,7.781,0.189,5,
4.21,7.967,0.014,5,
2.606,11.442,0.053,5,
2.401,11.569,0.318,5,
2.194,11.601,0.616,5,
2.015,11.632,0.899,5,
1.9,11.692,1.137,5,
1.794,11.759,1.331,5,
1.776,11.854,1.518,5,
1.767,11.915,1.695,5,
1.805,11.897,1.935,5,
1.834,11.759,2.166,5,
1.78,11.553,2.299,5,
1.805,11.28,2.399,5,
1.835,10.976,2.273,6,
1.839,10.664,2.24,5,
1.909,10.375,2.062,5,
1.95,10.184,1.863,5,
2.124,10.049,1.5,5,
2.304,10.054,1.131,5,
2.466,10.141,0.6,5,
2.708,10.279,0.208,5,
3.143,9.957,0.211,5,
3.054,10.197,0.569,5,
3.106,10.307,0.949,5,
3.126,10.378,1.169,5,
3.314,10.32,1.413,5,
3.523,10.252,1.546,5,
3.753,10.157,1.667,5,
4.023,10.023,1.697,5,
4.383,9.818,1.555,6,
4.83,9.634,1.427,5,
5.319,9.382,1.157,5,
5.818,9.042,0.84,5,
6.387,8.548,0.379,5,
3.678,6.327,0.162,5,
3.568,6.466,0.564,5,
3.518,6.571,0.924,5,
3.511,6.679,1.147,5,
3.553,6.772,1.291,5,
3.609,6.853,1.38,5,
3.647,6.928,1.346,6,
3.66,6.996,1.271,5,
3.619,7.057,1.127,5,
3.517,7.151,0.988,5,
3.418,7.282,0.818,5,
3.325,7.448,0.547,5,
3.264,7.623,0.416,5,
3.228,7.76,0.288,5,
3.264,7.886,0.193,5,
3.343,7.975,0.114,5,
3.418,8.039,0.093,5,
3.542,8.12,0.028,5,
3.634,8.18,0.03,5,
3.757,8.284,0.08,5,
4.311,10.551,0.048,5,
4.133,10.592,0.327,5,
3.931,10.577,0.639,6,
3.769,10.572,0.832,5,
3.726,10.581,0.957,5,
3.69,10.567,1.019,5,
3.679,10.538,1.012,5,
3.675,10.5,1.074,5,
3.687,10.447,1.045,5,
3.686,10.417,0.875,5,
3.633,10.401,0.613,5,
3.601,10.334,0.316,5,
4.412,8.763,0.142,5,
4.326,8.848,0.347,5,
4.274,8.889,0.58,5,
4.25,8.947,0.652,5,
4.174,9.065,0.745,6,
4.122,9.281,0.808,5,
4.043,9.557,0.9,5,
3.941,9.904,0.97,5,
3.833,10.198,0.962,5,
3.619,10.442,0.862,5,
3.361,10.647,0.733,5,
3.106,10.8,0.577,5,
2.807,10.876,0.482,5,
2.415,10.943,0.377,5,
1.925,11.02,0.341,5,
1.37,11.056,0.439,5,
0.793,11.075,0.64,5,
0.213,11.071,0.889,5,
0.345,10.959,1.29,5,
0.868,10.755,1.72,5,
1.324,10.525,2.065,5,
1.657,10.22,2.464,5,
1.926,9.914,2.723,5,
2.124,9.623,2.9,5,
2.266,9.347,2.955,5,
2.27,9.087,2.924,5,
2.137,8.91,2.893,5,
1.864,8.744,2.688,5,
1.523,8.626,2.459,5,
1.156,8.537,2.213,5,
0.721,8.514,1.943,5,
0.265,8.581,1.663,5,
0.203,8.651,1.494,6,
0.678,8.732,1.356,5,
1.177,8.828,1.087,5,
1.675,8.945,0.896,5,
2.167,9.003,0.789,5,
2.491,8.952,0.66,5,
2.613,8.833,0.663,5,
2.48,8.712,0.257,5,
2.557,6.106,0.137,5,
2.821,6.095,0.175,5,
3.177,6.079,0.247,5,
3.551,6.08,0.373,5,
3.951,6.136,0.585,5,
4.32,6.224,0.869,5,
4.727,6.27,1.175,5,
5.182,6.218,1.489,5,
5.526,6.091,1.765,6,
5.832,5.884,2.032,5,
6.074,5.633,2.106,5,
6.249,5.439,1.971,5,
6.359,5.342,1.816,5,
6.323,5.354,1.641,5,
6.227,5.479,1.318,5,
6.091,5.725,0.974,5,
5.822,6.073,0.553,5,
5.469,6.5,0.005,5,
0.144,11.987,0.647,5,
0.661,12.18,1.553,5,
1.321,12.394,2.446,5,
2.023,12.737,3.309,5,
2.798,13.176,3.994,5,
3.39,13.7,4.589,5,
3.738,14.156,5.268,5,
3.798,14.454,5.943,6,
3.634,14.515,6.454,5,
3.354,14.596,6.699,5,
2.958,14.521,6.892,5,
2.529,14.369,7.192,5,
2.207,14.138,7.422,5,
2.101,13.869,7.439,5,
2.192,13.773,7.14,5,
2.564,13.667,6.79,5,
3.122,13.642,6.407,5,
3.771,13.776,5.779,5,
4.277,14.021,4.852,5,
4.342,14.276,3.871,5,
3.95,14.319,3.009,5,
3.144,14.084,2.451,5,
2.164,13.65,1.845,5,
1.15,13.058,1.103,5,
0.099,12.439,0.379,5,
2.492,11.072,0.652,5,
2.64,11.276,1.365,5,
2.803,11.307,2.011,5,
2.953,11.114,2.53,5,
3.136,10.836,2.888,5,
3.288,10.599,3.223,5,
3.306,10.448,3.556,5,
3.276,10.34,3.761,6,
3.196,10.196,3.868,5,
3.036,10.051,3.883,5,
2.854,9.924,3.887,5,
2.704,9.8,3.879,5,
2.532,9.728,3.782,5,
2.414,9.671,3.538,5,
2.447,9.678,3.291,5,
2.512,9.746,3.039,5,
2.612,9.827,2.725,5,
2.786,9.915,2.274,5,
2.944,9.922,1.738,5,
3.214,9.78,1.106,5,
3.495,9.517,0.457,5,
4.427,11.175,0.738,6,
4.298,10.819,1.626,5,
4.052,10.417,2.388,5,
3.842,9.961,3.053,5,
3.744,9.479,3.675,5,
3.76,9.009,4.142,5,
3.855,8.571,4.395,5,
4.004,8.172,4.479,5,
4.259,7.945,4.202,5,
4.371,7.93,3.727,5,
4.366,8.09,3.209,5,
4.299,8.403,2.657,5,
4.26,8.797,2.098,5,
4.208,9.172,1.614,5,
4.122,9.623,1.264,5,
3.956,10.036,1.075,5,
3.69,10.377,1.095,5,
3.319,10.493,1.104,5,
2.954,10.485,1.114,5,
2.522,10.444,1.15,5,
2.058,10.325,1.084,5,
1.584,10.117,1.016,5,
1.102,9.879,0.865,5,
0.699,9.641,0.765,5,
0.423,9.457,0.777,5,
0.258,9.318,0.942,5,
0.21,9.203,1.156,5,
0.229,9.109,1.234,5,
0.233,9.018,1.343,6,
0.27,8.991,1.409,5,
0.363,9.049,1.458,5,
0.422,9.133,1.565,5,
0.468,9.164,1.695,5,
0.54,9.188,1.891,5,
0.583,9.194,2.064,5,
0.58,9.113,2.196,5,
0.565,8.98,2.339,5,
0.595,8.843,2.447,5,
0.667,8.699,2.638,5,
0.784,8.541,2.702,5,
1.008,8.438,2.806,5,
1.252,8.369,2.925,5,
1.472,8.407,2.883,5,
1.675,8.496,2.863,5,
1.837,8.64,2.771,5,
1.932,8.83,2.55,5,
2.002,9.012,2.424,5,
1.94,9.238,2.356,5,
1.812,9.455,2.148,5,
1.655,9.611,2.079,5,
1.458,9.578,2.04,5,
1.25,9.476,2.031,5,
1.031,9.348,2.053,5,
0.857,9.232,1.963,5,
0.743,9.074,1.972,5,
0.604,8.935,1.999,5,
0.522,8.763,2.024,6,
0.488,8.735,2.083,5,
0.475,8.711,2.171,5,
0.519,8.639,2.255,5,
0.557,8.487,2.395,5,
0.676,8.354,2.506,5,
0.795,8.279,2.544,5,
0.888,8.195,2.542,5,
0.962,8.137,2.495,5,
0.986,8.108,2.46,5,
1.025,8.167,2.418,5,
1.062,8.287,2.423,5,
1.074,8.426,2.45,5,
1.087,8.545,2.472,5,
1.061,8.643,2.502,5,
1.017,8.678,2.505,5,
1.006,8.64,2.467,5,
0.96,8.58,2.433,5,
0.918,8.55,2.366,5,
0.894,8.583,2.271,5,
0.934,8.645,2.232,5,
1.0,8.73,2.253,5,
1.079,8.826,2.328,5,
1.193,8.949,2.412,5,
1.353,9.018,2.564,5,
1.554,9.087,2.793,5,
1.719,9.144,2.838,5,
1.864,9.177,2.884,5,
1.983,9.245,2.929,5,
2.092,9.298,2.943,6,
2.135,9.39,2.981,5,
2.158,9.424,3.052,5,
2.146,9.464,3.065,5,
2.098,9.482,3.097,5,
2.034,9.552,3.13,5,
1.905,9.569,3.138,5,
1.769,9.675,3.074,5,
1.646,9.757,3.134,5,
1.52,9.755,3.068,5,
1.459,9.753,3.106,5,
1.328,9.743,3.173,5,
1.364,9.714,3.17,5,
1.282,9.671,3.222,5,
1.224,9.632,3.151,5,
1.176,9.59,3.124,5,
1.205,9.581,3.153,5,
1.158,9.535,3.128,5,
1.158,9.551,3.101,5,
1.1,9.58,3.225,5,
1.098,9.624,3.182,5,
1.099,9.652,3.144,5,
1.099,9.62,3.11,5,
1.123,9.578,3.06,5,
1.128,9.517,2.988,5,
1.152,9.422,2.945,5,
1.234,9.378,2.829,5,
1.292,9.343,2.826,5,
1.378,9.277,2.815,6,
1.468,9.231,2.803,5,
1.578,9.222,2.851,5,
1.655,9.181,2.897,5,
1.708,9.145,2.864,5,
1.79,9.167,2.794,5,
1.821,9.264,2.813,5,
1.839,9.378,2.802,5,
1.806,9.482,2.792,5,
1.754,9.544,2.803,5,
1.717,9.535,2.78,5,
1.649,9.504,2.677,5,
1.535,9.445,2.506,5,
1.436,9.381,2.435,5,
1.386,9.269,2.387,5,
1.333,9.115,2.407,5,
1.284,9.015,2.467,5,
